OBJECTID,REF_NUMBER,TIME,SEVERITY,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,ACCIDENT_DESCRIPTION
3637,171707985,1132,1,2,1,0,0,0,0,2
3973,181801446,1530,1,2,3,0,0,0,0,2
3974,181801499,1020,1,2,1,0,1,0,0,1
3976,181801573,858,1,2,1,0,1,0,0,1
3983,181801868,1539,1,2,1,0,0,1,0,1
2950,171700786,2010,1,2,1,0,0,0,0,2
2955,171701009,2015,1,2,1,0,0,0,0,1
2956,171701023,139,1,1,1,0,0,0,0,4
3308,171703502,1330,1,2,1,0,0,1,0,4
3312,171703903,2323,1,1,1,1,0,0,0,5
3640,171707999,726,1,1,1,1,0,0,0,5
3649,171708019,1400,1,3,1,0,0,0,0,1
3654,171708107,1730,1,2,1,0,0,1,0,1
3660,171707770,1740,1,2,1,0,1,0,0,1
3994,181802123,820,1,2,1,0,0,1,0,3
3996,181802226,1655,1,2,1,0,0,0,0,1
4010,181802575,2125,2,2,1,0,0,1,0,3
2961,171701079,200,1,2,1,0,0,0,0,4
2972,171700456,1129,1,1,1,1,0,0,0,5
2982,171701142,720,1,2,2,0,1,1,0,4
3334,171703767,1640,1,3,1,0,0,0,0,2
3340,171704421,806,1,2,1,0,0,0,0,1
3344,171704379,715,1,2,1,0,1,0,0,3
3350,171704445,2059,1,2,1,0,0,1,0,1
3672,171708354,2222,1,2,1,0,1,0,0,1
4027,181802760,1030,2,2,1,0,1,0,0,1
4034,181802832,814,1,2,1,0,0,1,0,3
4037,181802867,746,1,2,1,0,1,0,0,1
4040,181802911,1219,1,2,1,0,1,0,0,2
2992,171701164,810,1,2,1,0,0,1,0,1
2993,171701220,1221,1,2,1,0,0,0,0,2
2998,171701400,1940,1,1,1,1,0,0,0,5
2999,171701405,1500,1,2,1,0,0,1,0,1
3004,161701428,1235,1,2,1,0,0,1,0,1
3370,171704251,1955,1,2,1,0,1,0,0,1
3709,171708619,815,1,1,1,1,0,0,0,5
3716,171800023,1817,2,2,1,0,0,1,0,1
3719,171708484,1800,1,1,1,1,0,0,0,5
3727,171800072,1935,1,3,1,0,0,1,0,3
4043,181802969,2,1,2,1,0,1,0,0,3
4045,171800770,803,1,2,1,0,1,0,0,1
3009,171701241,1725,1,2,1,0,1,1,0,3
3018,171701595,1050,1,1,1,1,0,0,0,5
3020,161600120,645,1,1,1,1,0,0,0,5
3021,161600141,840,1,2,1,0,1,0,0,1
3023,161600367,947,1,2,1,0,2,0,0,1
3027,161600533,1756,3,1,2,0,0,0,0,4
3376,171704775,1440,1,2,1,0,1,0,0,2
3384,171704433,1515,1,2,1,0,1,0,0,2
3387,171704541,1420,1,2,1,0,0,0,0,2
3731,171800129,1613,1,2,1,0,1,0,1,3
3749,171800263,1445,1,1,1,1,0,0,0,5
4066,181803003,1650,1,4,1,0,0,1,0,6
4069,181803201,1330,1,1,1,1,0,0,0,5
4075,181800888,1835,2,1,2,1,0,1,0,5
3050,161604093,1051,1,2,1,0,0,1,0,1
3053,161604123,1230,1,2,1,0,0,0,0,1
3058,161604179,904,1,2,1,0,1,0,0,1
3064,161604218,1937,1,1,1,1,0,0,0,5
3067,161604268,1838,1,1,1,1,0,0,0,5
3399,171705076,1037,1,1,1,1,0,0,0,5
3401,171703180,920,1,2,1,0,0,0,0,2
3403,171704656,1630,1,2,1,0,0,0,0,2
3406,171704728,1740,1,2,1,0,1,0,0,1
3408,171705089,1245,1,2,1,0,1,0,0,1
3750,171800266,1137,1,2,1,0,1,0,0,1
3753,171800284,1634,1,2,2,0,0,0,0,3
3772,181800135,1355,1,2,1,0,0,0,0,2
4089,181803475,950,1,2,3,0,0,0,0,1
4100,181803626,1125,1,2,2,0,0,0,0,2
4104,181803703,1030,1,3,1,0,0,0,0,1
481,141405290,1710,1,2,1,0,1,0,0,3
486,141405368,1150,1,2,1,0,0,0,0,2
493,141405453,1345,1,1,1,1,0,0,1,5
506,141405376,1240,1,3,2,0,0,0,0,1
514,141405582,800,1,2,1,0,0,1,0,3
520,141405670,1740,1,2,2,0,0,0,0,1
530,141405742,1844,1,3,1,1,0,0,1,5
540,141405631,1028,1,1,1,1,0,0,0,5
544,141405795,1115,1,2,1,0,0,0,0,1
548,141405925,1645,2,1,1,1,0,0,1,5
551,141405966,2230,1,2,1,0,1,0,0,1
615,141406453,730,1,3,2,0,0,1,0,2
618,141406470,845,1,2,1,0,0,0,0,6
621,141406361,2000,1,2,1,0,1,0,0,1
627,141406521,1200,1,1,1,1,0,0,0,5
629,141406546,1815,1,1,2,1,0,0,1,5
560,141406058,1600,1,2,1,0,1,0,0,1
564,141405781,2115,1,2,1,0,0,0,0,3
566,141405792,730,1,2,1,0,1,0,0,1
573,141406072,1950,2,2,1,0,1,0,0,3
576,141406089,1800,1,2,1,0,0,1,0,1
581,141406164,45,1,2,3,0,0,0,0,2
583,141406172,710,1,2,1,0,1,0,0,1
585,141406061,1726,1,2,1,0,1,0,0,1
589,141406113,1410,1,2,1,0,1,0,0,1
649,141406533,1650,1,2,1,1,0,0,0,5
651,141406612,1448,1,2,1,0,1,0,0,1
652,141406629,1325,1,2,1,0,0,0,0,2
771,141407686,1700,1,2,1,0,0,1,0,2
772,141407688,1200,1,4,1,0,0,0,0,3
776,141407725,500,1,1,1,0,0,0,0,1
780,141407739,1339,1,2,1,0,1,0,0,1
797,141408032,2100,1,2,1,0,1,0,0,1
659,141406750,1745,1,2,1,0,0,1,0,1
661,141406776,825,1,1,1,0,0,0,0,4
683,141407026,720,1,2,1,0,0,0,0,2
690,141406965,855,2,2,1,0,1,0,0,1
695,141407048,1825,1,2,1,0,0,0,0,3
714,141407204,1245,1,1,1,1,0,1,0,5
725,141407114,845,1,1,1,1,0,0,0,5
730,141407379,835,1,2,1,0,1,0,0,1
740,141407475,900,1,2,1,0,0,1,0,1
742,141407501,1048,1,1,1,1,0,0,0,5
745,141407517,1143,1,1,2,0,0,0,0,4
807,141408202,410,1,1,1,1,0,0,0,5
820,141408359,720,1,3,1,0,0,0,1,2
844,141408607,2118,2,3,1,0,0,1,0,3
846,141408642,1010,1,2,1,0,0,0,0,1
947,141409317,1127,1,2,1,0,0,0,0,3
951,141500043,1630,1,2,1,0,1,0,0,3
953,141500076,1858,1,2,2,0,0,0,0,3
962,141500118,1645,1,2,1,0,0,1,0,3
963,141500120,2000,1,1,1,1,0,0,0,5
964,151500125,830,1,1,1,1,0,0,1,5
965,151500131,1045,1,1,1,1,0,0,1,5
968,151500221,1340,2,2,1,0,1,0,0,6
972,151500274,2030,1,2,1,0,1,0,0,1
855,141408743,1510,1,2,1,0,0,0,0,1
867,141408991,2027,2,1,3,1,0,0,0,5
880,141409172,1420,1,2,1,0,1,0,0,1
889,141409245,900,1,2,1,0,1,0,0,3
900,141409315,600,1,1,1,0,0,0,0,3
902,141500009,1527,1,2,1,0,0,0,0,3
920,141408495,910,1,2,1,0,1,0,0,3
925,141408630,1430,1,2,1,0,1,0,1,3
932,141408753,1000,1,1,1,1,0,0,0,5
1114,151501611,730,2,2,1,0,1,0,0,3
993,141408651,1055,1,2,1,0,0,1,0,1
1000,151500313,1820,1,2,1,0,0,0,0,2
1002,151500348,1740,1,2,1,0,1,0,0,1
1004,151500445,1145,1,1,1,1,0,0,0,5
1006,141500469,1716,1,1,1,1,0,0,0,5
1011,151500578,855,1,3,3,0,0,0,0,3
1017,151500477,1136,1,2,1,0,1,0,0,6
1021,151500671,1530,1,2,2,0,0,1,0,3
1026,151500772,1450,1,2,2,0,0,0,0,1
1037,151500833,730,1,2,1,0,1,0,0,3
1040,151500905,750,2,1,1,1,0,0,1,5
1053,151501204,1015,2,2,1,0,0,1,0,6
1122,151501868,1340,1,1,1,1,0,0,1,5
1126,151501923,1930,2,1,1,0,0,0,0,4
1127,151501925,1510,1,2,1,0,1,0,0,1
1134,151501797,1740,1,2,1,0,1,0,0,1
1137,151501911,1020,1,2,1,0,0,0,0,1
1139,151501922,1630,1,1,1,1,0,0,0,5
1144,151501970,1740,1,2,1,0,1,0,0,1
1145,151501974,830,1,2,1,0,1,0,1,1
1147,151502005,1745,1,2,1,0,1,0,0,3
1056,151501275,1750,1,3,1,0,0,0,0,3
1059,151501059,1645,1,2,1,0,1,0,0,1
1082,151501188,1110,1,2,1,0,0,0,0,2
1085,151501316,1800,1,2,1,0,0,0,0,2
1093,151501481,1900,1,2,2,0,1,1,0,1
1153,151502127,715,1,1,1,0,0,0,0,4
1167,151502234,1615,1,1,1,1,0,0,0,5
1170,151502265,1751,1,1,1,1,0,0,0,5
1174,151502314,835,1,2,1,0,0,1,0,1
1293,151503224,1415,1,2,1,0,1,0,0,1
1306,151503119,820,1,2,1,0,1,0,0,3
1310,151503317,1615,1,1,1,1,0,0,1,5
1314,151503426,755,1,2,1,0,1,0,0,3
1186,151502349,1100,1,2,1,0,1,0,0,3
1202,141407765,1745,1,2,2,0,0,1,0,1
1206,141407823,600,1,2,1,0,1,0,0,1
1208,141407840,840,1,2,1,0,0,0,0,2
1213,141407926,313,1,5,1,0,0,0,0,1
1214,141407932,1118,2,2,1,0,0,1,0,2
1229,151502528,1352,1,3,2,0,0,0,0,4
1239,151502658,730,1,2,1,0,1,0,0,1
1244,151502716,2355,1,1,1,1,0,0,0,5
1247,151502778,1820,1,2,2,0,0,0,1,3
1250,151502820,1300,2,2,1,0,1,0,0,3
1252,151502518,1340,1,2,1,0,1,0,0,1
1323,151503542,1140,2,2,1,0,0,1,0,2
1329,151503441,1629,2,2,1,0,0,1,0,1
1255,151502667,1700,1,2,1,0,0,1,0,1
1263,151502850,2130,2,3,3,0,0,0,1,2
1274,151502914,1810,1,2,1,0,1,0,0,2
1275,151502996,1530,1,1,1,1,0,0,1,5
1278,151503059,850,1,1,1,1,0,0,0,5
1459,151504847,1150,1,2,1,0,0,1,0,3
1460,151504862,1900,1,2,1,0,1,0,0,2
1473,151505022,800,1,2,1,0,0,0,0,2
1474,151505043,100,2,2,1,0,0,1,0,2
1477,151504832,1530,1,1,1,1,0,0,0,5
1487,151505155,1711,1,1,1,1,0,0,0,5
1489,151505200,1449,1,3,4,0,0,0,0,2
1493,151505032,1055,1,2,1,0,0,0,0,2
1502,151505286,816,1,2,2,0,0,0,0,2
1504,151505300,1050,1,2,1,0,0,0,0,2
1352,151503788,1630,1,2,1,0,0,0,0,2
1377,151503543,840,1,1,1,1,0,0,1,5
1416,151504355,1700,1,2,2,0,0,0,0,1
1445,151504656,830,1,2,1,0,0,0,0,1
1451,151504749,1958,2,2,4,0,0,0,0,2
1514,151505004,1615,1,2,2,0,0,0,0,2
1516,151505444,1732,1,2,1,0,0,0,0,3
1523,151505556,900,1,2,1,1,0,0,0,5
1524,151505569,2305,1,2,1,0,0,1,0,2
1540,151505654,1735,1,2,2,0,0,0,0,4
1541,151505660,2000,1,2,1,0,0,0,0,1
1545,151505718,1912,1,2,1,0,1,0,0,3
1657,151506509,2000,1,2,1,0,1,0,0,3
1677,151506973,1650,1,2,1,0,1,0,0,3
1678,151506975,1100,2,2,1,0,0,1,0,1
1679,151506981,1700,2,1,6,0,0,0,0,5
1680,151506982,1729,1,2,1,0,0,0,0,6
1561,151505834,1241,1,3,3,0,0,0,0,2
1578,151505982,944,1,1,1,1,0,0,0,5
1587,151506080,1830,1,1,1,1,0,0,0,5
1588,151506089,115,1,1,1,0,0,0,0,4
1597,151506122,1315,1,1,1,0,0,0,0,4
1598,151506144,1845,1,2,1,0,0,0,0,2
1605,151506018,1105,1,2,1,0,1,0,0,3
1606,151506054,1241,1,2,1,0,0,0,0,3
1613,151506406,815,1,2,1,0,0,0,0,3
1627,151506611,1700,1,2,1,0,0,1,0,3
1628,151506612,1752,2,1,1,1,0,0,0,5
1631,151506640,930,1,1,1,1,0,0,0,5
1638,151506311,1234,1,2,1,0,0,0,0,3
1639,151506358,1105,1,2,1,0,1,0,0,3
1646,151506759,412,1,1,1,1,0,0,0,5
1700,151507330,850,1,2,1,0,1,0,0,3
1704,151507402,1040,1,2,3,0,0,0,0,3
1715,151507040,820,1,2,1,0,0,0,0,2
1720,151507448,2156,1,2,2,0,0,0,0,3
1729,151507577,1457,2,2,1,0,0,0,0,4
1736,151507404,1543,1,2,1,0,1,0,0,3
1755,151507806,1240,1,1,1,1,0,0,0,5
1819,151508248,1710,1,2,1,0,1,1,0,5
1837,151508503,25,2,1,1,1,0,0,0,5
1839,151508533,1750,2,1,1,1,0,0,0,5
1848,151508541,1230,1,2,1,0,0,1,0,4
1757,151507851,1645,1,1,1,1,0,1,1,5
1759,151507862,1236,1,2,2,0,0,0,0,2
1761,151507895,705,1,2,1,0,0,0,0,3
1764,151507912,1550,1,2,1,0,1,0,1,3
1784,151507215,1715,1,2,1,0,1,0,0,3
1872,151508331,830,1,2,1,0,0,1,0,2
1877,151508702,1430,1,1,1,1,0,0,1,5
1992,161600923,1420,1,1,1,1,0,0,0,5
1997,161600783,1315,1,2,1,0,0,0,0,2
2002,161601044,2140,1,2,1,0,0,0,0,1
2007,161601136,715,1,1,1,1,0,0,0,5
2008,161601142,1330,1,2,1,0,0,0,0,1
1889,151508918,850,1,2,1,0,1,0,0,3
1890,151508948,1445,1,2,2,0,0,0,0,3
1903,151508883,1705,1,2,1,0,0,1,0,3
1911,151509246,1911,1,1,1,1,0,0,0,5
1919,151509035,1500,1,1,1,1,1,0,0,5
1927,151600093,1215,1,2,1,0,0,0,0,3
1945,161600265,535,1,2,1,0,0,0,0,4
1946,151600283,1640,1,2,1,0,0,2,0,3
1954,161600463,1615,1,2,1,0,1,0,0,2
2012,161601179,1745,1,1,1,1,0,0,1,5
2020,161601164,1415,1,2,2,1,0,1,0,2
2028,161601222,804,1,2,1,0,1,0,0,3
2031,161601241,1523,1,3,1,0,0,0,0,1
1963,161600658,1850,1,2,2,0,0,0,0,2
1964,151600664,2130,1,1,1,1,0,0,1,5
1984,161600852,1430,1,1,1,0,0,1,0,4
2049,161601425,1203,1,2,1,0,0,0,0,2
2156,151602311,1710,1,2,1,0,1,0,0,1
2165,161602367,1620,1,2,1,0,0,0,0,3
2173,161602643,1710,1,2,1,0,0,1,0,1
2091,161601829,2318,1,2,1,0,0,1,0,1
2110,161601546,30,1,2,1,0,1,0,0,1
2123,161602105,1908,1,3,1,0,0,1,0,1
2132,151602170,1940,1,2,1,0,0,1,0,1
2139,161602361,710,2,2,1,0,1,1,0,3
2198,161602778,1622,2,2,1,0,0,1,0,1
2211,161602901,910,1,2,1,0,0,0,0,1
2224,161603047,1855,1,2,1,0,0,0,0,1
2225,161603051,1455,1,2,1,0,1,0,0,2
2226,161603052,1445,1,2,1,0,1,0,0,1
2232,161602946,2051,2,1,1,0,0,1,0,4
2239,161603157,1355,1,1,1,1,0,0,1,5
2246,161602914,550,1,2,1,0,1,0,0,3
2316,161604051,920,1,2,1,0,0,1,0,3
2317,161604057,1751,2,2,1,0,1,0,1,3
2351,161604612,1900,1,2,1,0,1,0,0,3
2277,161603250,1730,1,2,1,0,0,1,0,2
2284,161603703,1227,1,2,3,0,0,0,1,3
2291,161603772,830,1,1,1,1,0,0,1,5
2294,161603780,1520,1,2,1,0,1,0,1,1
2297,161603802,850,1,2,1,0,1,0,1,3
2303,161603915,1306,1,2,1,0,0,0,0,4
2306,161603937,2227,1,2,1,0,1,0,0,1
2307,161603532,1003,1,2,1,0,0,0,0,3
2309,161603732,645,1,2,1,0,1,0,0,1
2310,161603959,1150,1,2,1,0,1,0,0,1
2311,161603978,1545,1,3,1,0,1,0,0,1
2480,161605850,2020,1,2,1,0,1,0,0,1
2502,161606085,1102,1,1,2,0,0,0,0,4
2506,161606123,1356,1,2,1,0,0,1,0,1
2367,161604807,2156,1,2,1,0,1,0,0,6
2385,161604925,2210,1,1,2,0,0,0,0,4
2386,161604956,1930,1,1,1,0,0,0,0,4
2390,161605036,1010,1,2,1,1,0,0,0,5
2399,161605067,2100,1,2,1,0,1,0,0,1
2403,161605094,1431,2,2,2,0,0,2,0,3
2408,161605174,1211,1,4,2,0,0,0,0,1
2414,161604923,1750,1,2,1,0,0,0,0,1
2421,161605245,1729,1,7,2,0,0,0,0,2
2434,161605415,1657,1,2,1,0,0,1,0,1
2440,161605443,1310,1,2,1,0,0,0,0,2
2442,161605458,1847,1,1,1,1,0,0,1,5
2443,161605477,1630,1,2,1,0,1,0,1,5
2455,161605209,1330,2,1,1,1,0,0,0,5
2,141400038,2130,1,2,1,0,1,0,0,1
11,141400260,1710,1,2,1,0,1,0,0,1
30,141400660,811,1,1,1,1,0,0,0,5
31,141400683,730,1,2,1,0,1,0,0,1
57,141401008,1622,1,4,3,0,0,0,1,1
66,141401187,901,1,2,2,0,0,0,0,2
71,141401219,1005,1,1,1,1,0,0,0,5
77,141401351,1900,1,1,1,1,0,0,0,5
84,141402350,1530,1,3,1,0,1,0,0,2
92,141400825,815,1,2,1,0,1,0,0,3
96,141400954,1930,1,1,1,1,0,0,0,5
99,141401060,1805,1,3,3,0,0,0,0,6
119,141401699,1916,1,2,1,0,1,0,0,1
120,141401700,943,1,2,1,0,1,0,0,1
124,141401747,845,1,1,1,1,0,0,0,5
131,141402027,750,3,2,1,0,0,1,0,1
139,141402367,1148,1,4,3,0,0,0,2,1
142,141402379,1924,1,2,1,0,1,0,0,1
143,141402430,1017,1,2,1,0,1,0,0,6
146,141402440,1837,1,2,1,0,0,1,0,1
148,141402460,1302,1,2,1,0,1,0,0,1
153,141402730,1700,1,3,1,0,0,1,0,3
259,141403213,1745,1,2,1,0,1,0,0,6
270,141403295,920,1,1,1,1,0,0,0,5
271,141403324,1705,1,1,1,0,0,0,0,4
280,141403416,1900,2,1,1,0,0,0,1,1
288,141403529,904,1,2,1,0,1,0,0,1
157,141402921,1925,1,2,1,0,0,1,0,3
161,141402920,1730,1,2,1,0,0,0,0,1
173,141401869,1600,1,2,1,0,1,0,0,3
186,141402107,1820,1,2,1,0,0,0,0,1
192,141402213,1530,1,2,1,0,1,0,0,1
203,141402998,1156,1,2,1,0,0,0,0,2
204,141403005,1900,2,1,1,1,0,0,0,5
223,141402289,1500,1,1,1,0,0,0,0,1
229,141402633,1800,1,2,2,0,0,0,1,2
410,141404645,745,1,2,1,0,1,0,0,3
412,141404651,1030,1,2,1,0,0,0,0,1
298,141403656,851,1,2,1,0,1,0,0,3
302,141403696,1525,1,2,2,0,0,0,0,2
305,141403724,822,1,4,1,0,0,0,0,1
320,141403751,915,1,2,1,0,0,1,0,3
323,141403884,2200,1,2,1,0,0,1,0,1
333,141403936,845,1,1,1,1,0,0,0,5
346,141404116,1445,1,2,1,0,0,0,0,2
416,141404660,1315,1,2,1,0,0,0,0,3
419,141404670,1744,1,2,1,0,0,1,0,4
422,141404682,1603,1,2,1,0,0,1,0,1
423,141404683,1136,1,1,1,0,0,0,0,1
425,141404692,1225,1,2,1,0,0,0,0,1
435,141404713,2020,1,2,1,0,0,0,0,3
445,141404940,1015,1,2,2,0,0,0,0,3
450,141404982,1635,3,2,1,0,0,1,0,2
363,141404398,1001,1,2,1,0,0,0,0,1
366,141404427,1233,1,1,1,0,0,0,0,1
367,141404438,600,1,2,1,0,1,0,0,2
372,141404529,1055,1,2,2,0,0,0,0,1
401,141404542,1920,1,2,1,0,0,1,0,2
456,141405115,1700,1,2,1,0,0,1,0,1
460,141405142,1613,2,2,1,0,1,0,1,3
464,141405132,1730,1,2,1,0,1,0,0,3
477,141405196,1911,1,1,1,1,0,0,0,5
595,141406280,905,1,2,1,0,0,0,0,3
596,141406286,1830,1,2,1,0,0,1,0,1
603,141406213,1733,1,2,1,0,1,0,0,6
608,141406374,2110,1,2,1,0,0,1,0,1
2461,161605649,1800,1,2,1,0,0,0,0,2
2512,161606231,130,1,4,1,0,0,0,0,4
2518,161606273,840,1,3,1,0,0,0,0,4
2519,161606275,925,1,2,1,0,0,1,0,1
2554,161606702,641,1,2,1,0,0,0,0,3
2646,161607632,830,1,2,1,0,1,0,0,3
2652,161607332,1600,1,2,1,0,1,0,0,1
2663,161607719,820,1,2,1,0,1,0,1,3
2674,161607852,1832,1,1,1,0,0,0,0,4
2559,161606777,1701,2,2,1,0,1,0,0,1
2562,161606800,2230,2,2,1,0,1,0,0,1
2570,161606347,735,1,4,1,0,0,0,0,2
2574,161606418,2115,1,2,1,0,1,0,0,3
2583,161607026,530,1,2,1,0,0,0,0,3
2586,161607075,1640,1,2,1,0,1,0,0,6
2599,161607081,1505,1,3,2,0,0,0,0,2
2630,161607437,820,1,2,1,0,0,0,0,1
2640,161607568,930,1,2,1,0,0,1,0,3
4152,181804071,1445,1,2,1,0,0,0,0,1
4156,181804114,956,1,2,1,0,1,0,0,1
4175,181804252,2130,2,2,1,0,1,0,0,1
4494,181808047,1330,1,2,1,0,1,0,0,2
4507,181808309,520,1,3,3,0,0,0,2,2
4511,181808419,1825,1,2,1,0,1,0,1,1
4519,181807621,915,1,2,1,0,1,0,0,3
4526,181808664,928,1,2,4,0,0,0,0,3
4528,181807451,1315,1,2,2,0,0,0,1,2
4187,181804400,1630,1,1,1,1,0,0,1,5
4197,181804535,105,1,2,2,0,0,0,0,1
4217,181804665,1935,1,1,1,1,0,0,0,5
4227,181804786,1700,1,2,1,0,1,0,0,6
4230,181804417,1140,1,2,1,0,1,0,0,3
4232,181804479,1630,1,2,1,0,1,0,0,2
4233,181804494,1400,1,2,1,0,0,0,0,2
4540,181900141,1645,1,4,1,0,0,0,0,4
4542,181900256,146,1,2,1,0,0,0,0,4
4555,181807965,830,1,2,1,0,1,0,0,1
4556,181900393,954,2,3,1,1,0,0,0,5
4565,181900725,1000,1,2,1,0,0,0,0,3
4567,181803126,1900,2,1,1,1,0,0,0,5
4574,181900718,220,1,2,1,0,0,0,0,1
4241,181804799,855,1,1,2,0,0,0,0,4
4242,181804818,349,2,1,1,1,0,0,0,5
4244,181804830,2230,1,2,1,0,1,0,0,1
4250,181804937,2007,1,2,1,0,0,0,0,2
4264,181805053,835,1,2,1,0,1,0,0,3
4275,181804952,900,1,2,1,0,0,0,0,2
4278,181805165,1115,1,2,1,0,0,0,0,1
4280,181805262,49,1,3,1,0,0,0,0,4
4287,181804975,1730,1,2,1,0,1,0,0,3
4588,181901079,1945,2,2,1,0,1,0,0,1
4597,181901239,1051,1,1,1,0,0,0,0,4
4606,181808389,1850,1,2,1,0,0,0,0,3
4608,181900567,1413,1,2,1,0,0,0,1,3
4626,181901015,1650,1,2,4,0,0,0,0,1
4301,181805138,2120,1,2,1,0,1,1,0,2
4321,181805787,555,1,2,1,0,0,1,0,3
4325,181805508,1433,1,2,1,0,1,0,0,6
4329,181805884,825,1,2,1,0,0,0,0,2
4335,181805701,1808,1,2,1,0,1,0,0,1
4630,181901064,735,1,2,1,0,1,0,0,1
4641,181900629,1258,1,1,1,1,0,0,1,5
4643,181900983,1821,1,2,1,0,0,0,0,2
4658,181901617,1340,1,2,1,0,0,1,0,2
4664,181808561,2330,1,1,1,1,0,0,0,5
4666,181901724,1615,1,1,1,1,0,0,0,5
4342,181806069,1536,1,2,1,0,0,0,0,1
4347,181805747,1735,1,3,1,0,1,0,0,3
4348,181805813,1855,1,2,1,0,1,0,0,1
4352,181806649,617,2,3,1,0,1,0,0,4
4356,181806128,1335,1,1,1,1,0,0,0,5
4363,181806457,1932,1,2,1,0,1,0,0,2
4371,181805979,2000,1,2,1,0,1,0,0,1
4373,181806698,1950,1,2,1,0,1,0,0,1
4681,181902065,839,1,2,1,0,0,0,0,2
4685,181902086,1815,2,2,3,0,0,0,0,1
4690,181901105,1442,2,2,1,0,1,0,0,3
4715,181902317,1517,1,2,1,0,0,0,0,4
4724,181902400,215,1,1,1,1,0,0,0,5
4386,181806852,654,1,2,1,0,1,0,0,2
4400,181807051,1405,2,2,1,0,1,0,0,2
4406,181806244,1730,1,2,1,0,0,0,0,2
4407,181806293,1600,1,2,1,0,0,0,0,1
4418,181806412,2000,1,2,1,0,0,1,0,2
4738,181902444,739,1,2,1,0,0,1,0,2
4750,181902572,1305,1,2,1,0,0,0,0,2
4754,181902600,1308,2,1,1,1,0,0,0,5
4755,181902619,2205,1,1,1,1,0,0,0,5
4757,181901535,1655,1,1,1,1,0,0,0,5
4760,181902114,1435,2,1,1,1,0,0,0,5
4766,181902221,224,1,2,1,0,1,0,0,3
4774,181802884,1700,1,3,1,0,0,0,0,2
4790,181901086,1440,1,1,2,0,0,0,0,4
2689,161608059,1245,1,2,2,0,0,0,1,6
2691,161608080,1847,1,2,1,0,0,0,0,1
2696,161608150,840,1,1,1,1,0,0,1,5
2697,161608158,854,2,2,2,0,1,1,0,3
2702,161607978,1515,1,2,1,0,1,0,0,2
2707,161608235,1617,1,2,1,0,1,0,0,1
3424,171705245,608,2,1,1,0,0,0,0,4
3427,171705261,1905,1,2,1,0,1,0,0,1
4428,181806474,2000,1,2,1,0,1,0,0,1
4429,181806483,905,1,2,1,0,0,0,0,6
4434,181806641,816,1,2,1,0,0,0,0,1
4447,181807617,2300,1,2,1,0,0,1,0,3
4448,181807748,800,1,3,2,0,0,0,0,2
4453,181806740,705,1,2,1,0,1,0,0,1
4795,181902803,840,1,2,1,0,0,0,0,1
2713,161608302,1200,1,2,2,0,0,0,0,3
2718,161608398,828,1,2,1,0,1,0,0,1
3080,161609642,2322,2,2,1,0,0,1,0,1
3088,161609741,1112,1,1,2,2,0,0,0,5
3443,171705482,1930,1,2,1,0,1,0,0,4
3444,171705490,1957,1,2,1,0,1,0,0,1
3445,171705492,1831,1,2,1,0,0,1,0,2
3774,171800318,200,1,1,1,1,0,0,0,5
3787,171800546,1350,1,3,3,0,0,0,0,2
4133,181803915,1640,1,2,1,0,1,0,0,1
2732,161608442,1945,1,2,1,0,0,1,0,6
2748,161608604,850,1,1,1,1,0,0,0,5
3101,171701707,1630,1,2,1,0,1,0,0,1
3114,171701767,945,1,2,1,0,0,0,0,2
3115,161701774,1455,2,2,1,0,1,0,0,1
3120,151502818,1700,1,2,1,0,1,0,0,1
3450,171705549,230,2,1,2,0,0,0,0,4
3456,171705576,1840,1,2,1,0,0,0,0,2
3457,171705587,1840,2,1,2,0,0,0,0,4
3466,171705633,2310,1,1,1,1,0,0,0,5
3471,171705664,700,1,3,1,0,0,0,0,4
3475,171705695,1157,1,2,2,0,0,0,1,1
3800,171800654,2310,1,2,1,0,0,0,0,4
3809,171800710,1020,2,2,2,1,0,0,0,5
2757,161608696,1105,1,2,1,0,0,0,0,2
2771,161608824,2210,1,2,2,0,0,0,0,1
2773,161608845,1748,1,2,1,0,0,1,0,1
2776,161608887,2100,1,2,2,0,0,0,0,3
3124,151600453,1430,1,2,1,0,1,0,0,1
3146,171701916,1255,1,2,1,0,0,0,0,4
3488,171706103,2055,1,2,2,0,0,0,0,2
3491,171705815,2020,1,2,1,0,0,1,0,2
3495,171706184,1640,1,4,1,0,0,1,0,2
3503,171706291,47,1,2,2,0,0,0,0,3
3505,171706308,1700,1,3,3,0,0,0,0,2
3820,181800851,1841,1,2,1,0,1,0,0,1
3834,171800955,440,1,1,1,1,0,0,0,5
2784,161608927,1300,2,2,1,0,0,0,0,4
2797,161609000,1906,1,2,1,0,0,0,0,2
2802,161609029,1604,1,2,1,0,0,1,0,1
2808,161609125,1445,1,2,1,0,0,1,0,2
2809,161609130,1300,1,2,1,0,0,0,0,2
2811,161609167,1727,1,2,2,0,0,1,0,1
3155,171701981,1430,1,2,1,0,0,0,0,1
3156,171701988,1820,1,2,1,0,0,1,0,1
3167,171702103,1442,1,1,1,1,0,0,1,5
3513,171706172,1950,1,4,1,0,0,1,0,1
3515,171706377,1945,1,2,2,0,0,0,0,4
3523,171706469,1820,1,2,1,0,1,0,0,1
3841,181800809,1850,1,2,1,0,0,0,0,2
3844,181801008,1629,1,3,1,0,0,0,0,2
